OBJECTID,HUC12,Name,NtvFish,FishSWNorm,Shape__Area,Shape__Length
4022,180102080103,Lower East Fork Scott River,6,0.25,146283524.214844,71747.6434860145
4023,180102060501,Camp Creek-Scotch Creek,8,0.33333333,94723792.3632813,49390.1741044583
4024,180201620203,Lower Pope Creek,6,0.25,135284211.78125,98470.7807994602
4025,180201040703,Salt Creek,11,0.45833333,199393039.039063,126596.706182315
4026,180201040801,Glenn Valley Slough,11,0.45833333,105234565.605469,52262.5786022313
4027,180201040704,Lower Freshwater Creek,11,0.45833333,77524590.703125,86792.8824568779
4028,180201040203,Lower Walker Creek,11,0.45833333,141400019.332031,78861.6665244153
4029,180201150603,Black Butte Dam-Stony Creek,15,0.625,80805808.8515625,111164.791169326
4030,180201550405,Sevenmile Creek-Sacramento River,17,0.70833333,120023664.441406,122095.889604133
4031,180201540305,Clover Creek-Sacramento River,17,0.70833333,177472864.863281,121991.489854742
4032,180200050306,Dog Creek,4,0.16666667,87330428.8125,43605.7714549919
4033,180200050401,Middle Salt Creek,6,0.25,78344938.1757813,40242.6962888219
4034,180200040502,Campbell Creek-McCloud River Arm,10,0.41666667,152198510.773438,65869.4011600188
4035,180200031203,Lower Squaw Creek,8,0.33333333,157885637.703125,66506.8028371693
4036,180102070101,Eddy Creek-Shasta River,2,0.08333333,159182264.578125,60061.1939388597
4037,180102070102,Boles Creek-Shasta River,2,0.08333333,171164413.78125,75097.6056496134
4038,180102070301,Upper Little Shasta River,4,0.16666667,220507910.011719,65935.6003057542
4039,180102060502,Fall Creek-Klamath River,10,0.41666667,65511807.859375,48183.1822206903
4040,180600060106,Potrero Canyon-Carmel River,8,0.33333333,124246265.382813,61151.40354446
4041,180600150302,Aptos Creek,9,0.375,99433155.1914063,49835.0217347314
4042,180500030405,Calabazas Creek-Frontal San Francisco Bay Estuaries,11,0.45833333,162060480.167969,68605.9157664629
4043,180500040803,San Leandro Creek,12,0.5,188611756.914063,97021.1136484732
4044,180500040702,Plummer Creek-Frontal San Francisco Bay Estuaries,11,0.45833333,153903024.914063,109556.420617084
4045,180201630502,Gibson Canyon Creek-Sweany Creek,9,0.375,74268077.0351563,56442.8241275005
4046,180201620504,Putah Creek-South Fork Putah Creek,16,0.66666667,76939121.2773438,98148.2031700429
4047,180201041007,Willow Spring Creek-Colusa Basin Drainage Canal,12,0.5,93201313.7070313,46696.4130061929
4048,180201040900,Sycamore Slough,17,0.70833333,578920371.660156,154358.670986358
4049,180201570404,Harbean Slough-Pine Creek,16,0.66666667,234008766.40625,108094.687100846
4050,180201530106,Millseat Creek-North Fork Battle Creek,6,0.25,135052701.851563,99317.1886499306
4051,180200040207,Angel Creek,1,0.04166667,76428420.6210938,49223.2189813907
4052,180102050202,Antelope Creek,2,0.08333333,286268938.550781,114984.560287891
4053,180102050304,Lough Lake,1,0.04166667,162994454.726563,61310.6822242041
4054,180600060102,Danish Creek-Carmel River,3,0.125,182861963.519531,72461.229855989
4055,180600150102,Nativdad Creek-Gabilan Creek,8,0.33333333,116143610.386719,63331.6216438724
4056,180500030301,Alamitos Creek,9,0.375,157491160.027344,78124.8058113594
4057,180600020805,Lower Pajaro River,15,0.625,211829408.058594,104212.164779206
4058,180500040403,Colorado Creek-Arroyo Valle,5,0.20833333,137046117.320313,79746.7554843203
4059,180500040402,San Antonio Creek,5,0.20833333,172684938.96875,76495.7096747554
4060,180500040405,Lake Del Valle-Arroyo Valle,6,0.25,72947417.1328125,44741.9143768629
4061,180400030101,Upper Corral Hollow Creek,3,0.125,134976462.421875,78716.4203920144
4062,180400030905,Jersey Island-Taylor Slough,20,0.83333333,106620372.171875,83133.3943209452
4063,180201630703,Threemile Slough-Sacramento River,23,0.95833333,403678090.992188,148372.113725503
4064,180201630604,Lindsey Slough,13,0.54166667,165553795.605469,108503.157970233
4065,180201590502,Ellis Lake-Feather River,18,0.75,149627501.757813,90804.6451218591
4066,180201590501,Jack Slough,17,0.70833333,223274935.492188,78540.9092817288
4067,180201530105,Digger Creek,4,0.16666667,187430700.199219,97026.8492231818
4068,180200030710,Lower Hat Creek Valley-Hat Creek,11,0.45833333,238205064.28125,94128.8214834635
4069,180200031005,Nelson Creek,6,0.25,142008866.585938,58519.449864276
4070,180200031001,Cayton Creek,6,0.25,115986487.914063,53375.4989123813
4071,180102041301,Tamarack Flat,1,0.04166667,76434835.7929688,38364.4230345652
4072,180600060407,Little Pico Creek-Frontal Pacific Ocean,9,0.375,158616474.121094,140796.717873303
4073,180600060304,Willow Creek,8,0.33333333,64424129.578125,37279.3567805123
4074,180600051501,Lasher Canyon-Salinas River,9,0.375,124727287.023438,52307.5688369193
4075,180600051311,Paraiso Springs-Arroyo Seco,9,0.375,125896098.148438,64316.6586485604
4076,180600051506,Quial Creek,6,0.25,68776070.796875,57013.635370024
4077,180600020703,Paicines Reservoir-San Benito River,6,0.25,214227001.9375,115620.712179479
4078,180600020801,Upper Pajaro River,6,0.25,225187045.085938,110340.567059986
4079,180600020204,Cedar Creek,3,0.125,81313920.5820313,45992.5436977413
4080,180600020202,Lower North Fork Pacheco Creek,5,0.20833333,164318689.097656,62049.4824069445
4081,180400020301,Upper Del Puerto Creek,2,0.08333333,150052811.746094,67654.6622493061
4082,180400030201,Lone Tree Creek,2,0.08333333,86596115.1601563,67764.2547556568
4083,180400020503,Lower White Lake-San Joaquin River,16,0.66666667,84043314.9648438,66047.6596882425
4084,180400030903,Venice Island-Little Connection Slough,21,0.875,66016532.3554688,57573.8704084272
4085,180400510403,Walker Slough-French Camp Slough,14,0.58333333,134713169.472656,111736.395350918
4086,180400121103,Hog Slough,19,0.79166667,199306851.84375,73188.8726910991
4087,180400121104,Town of Lodi,15,0.625,90774326.0585938,75761.7005084197
4088,180400130705,Lower Laguna,14,0.58333333,204977085.019531,84526.6883332774
4089,180400130606,Town of Wilton-Cosumnes River,13,0.54166667,108672429.089844,85656.467498635
4090,180201590102,West Fork North Honcut Creek-North Honcut Creek,6,0.25,76697696.6210938,47626.8043709511
4091,180201210605,Grizzly Creek,5,0.20833333,144597596.574219,70468.4387001289
4092,180201210502,Lower Yellow Creek,4,0.16666667,167945408.921875,74452.5973109987
4093,180201210501,Upper Yellow Creek,4,0.16666667,172605543.976563,80567.5657215119
4094,180200030709,Upper Hat Creek Valley-Hat Creek,4,0.16666667,148492986.800781,71424.390774541
4095,180200021304,Hole In Rock,0,0,153092739.910156,68649.2140146661
4096,180102041105,Town of Tionesta,0,0,138977158.691406,78248.4481987731
4097,180102041106,Dry Lake,0,0,284085111.535156,128789.479554945
4098,180102041001,The Panhandle,2,0.08333333,351579163.324219,113980.584044751
4099,180600060504,Islay Creek-Frontal Pacific Ocean,10,0.41666667,159442374.121094,111502.948224395
4100,180600050607,Town Spring,2,0.08333333,70069869.5351563,43348.9978994749
4101,180600051201,Bear Valley,2,0.08333333,99219540.4335938,66151.6051386637
4102,180600020506,Sulphur Creek-San Benito River,5,0.20833333,151842784.722656,68739.246731339
4103,180400010601,Upper South Fork Los Banos Creek,1,0.04166667,191540791.277344,74586.5228930213
4104,180400140202,Las Aguilas Creek,1,0.04166667,98074873.4375,46575.8828298974
4105,180400011202,San Luis Reservoir-San Luis Creek,4,0.16666667,219671422.980469,86356.1591192889
4106,180400011905,Mustang Creek-Los Banos Creek,5,0.20833333,214617503.769531,118250.580227388
4107,180400020205,Pear Slough-San Joaquin River,15,0.625,704189365.011719,201485.248840671
4108,180400020403,Lake Ramona-San Joaquin River,15,0.625,525914934.609375,177801.240285311
4109,180400100704,Miller Lake,14,0.58333333,226890151.527344,103671.274390931
4110,180400120703,Lower Jackson Creek,10,0.41666667,121595525.453125,58258.5625657134
4111,180400130605,Arkansas Creek-Cosumnes River,13,0.54166667,148217085.1875,77119.934815937
4112,180400130603,Little Indian Creek,8,0.33333333,67555816.9296875,63934.1695104323
4113,180201610201,Orr Creek,6,0.25,107310715.792969,52034.9523274145
4114,180201260202,Rattlesnake Creek-Wolf Creek,5,0.20833333,193306499.332031,111020.571630122
4115,180201251001,Dobbins Creek-Yuba River,6,0.25,141784823.382813,67484.8009186753
4116,180201250405,Little Oregon Creek-North Yuba River,5,0.20833333,77058861.7851563,45877.5994073823
4117,180201250403,Willow Creek,3,0.125,96735662.5234375,50152.0290602276
4118,180201230601,Little Grass Valley Reservoir-South Fork Feather River,0,0,112655650.507813,54304.8808064313
4119,180201220805,Tollgate Creek-Spanish Creek,3,0.125,157810503.320313,66288.7946123476
4120,180201210406,Lake Almanor,4,0.16666667,190411567.117188,110257.554462077
4121,180201210203,Robbers Creek,2,0.08333333,214776048.195313,102547.548465455
4122,180800030201,Harvey Valley,3,0.125,162009778.773438,63336.770669811
4123,180800030403,McCoy Flat Reservoir-Susan River,3,0.125,90474047.8984375,59100.8702603103
4124,180200021903,Muck Valley-Pit River,8,0.33333333,113220524.113281,62778.9436815968
4125,180200030106,Little Davis Creek-Horse Creek,1,0.04166667,214760954.871094,132363.231018297
4126,180200030102,Coyote Reservoir,0,0,144097096.992188,66770.5837560396
4127,180200021206,Lower Roberts Reservoir-Pit River,8,0.33333333,224919345.738281,85202.5325618956
4128,180200021702,Hot Springs Slough,3,0.125,66577047.3828125,36796.6052474039
4129,180102041102,Whitney Reservoir,0,0,81893369.7851563,48318.2424872425
4130,180102040109,Steele Swamp,6,0.25,119323167.804688,65615.5201702715
4131,180102040403,East Branch Lost River,6,0.25,27532419.8828125,32838.1452731147
4132,180600050401,Santa Rita Creek,2,0.08333333,79991184.0546875,59978.8864933301
4133,180600051101,Pancho Rico Creek,4,0.16666667,240668957.792969,123119.363174446
4134,180400140303,San Carlos Creek,1,0.04166667,91350016.6875,45451.2372470546
4135,180400140402,Escarpado Canyon-Panoche Creek,3,0.125,55884980.4453125,74221.2951281685
4136,180300091003,Mowry Lake-Fresno Slough,4,0.16666667,179262874.199219,117292.144778516
4137,180400012004,San Juan Drain,6,0.25,73868497.8867188,70477.4580980441
4138,180400011605,Lower Mariposa Slough-Deadman Creek,5,0.20833333,97677478.2890625,101598.12155845
4139,180400091305,Cashman Creek,10,0.41666667,110646941.234375,52492.9294137226
4140,180400091303,Town of Warnerville,10,0.41666667,79441627.7304688,48750.8297109478
4141,180400110304,South Gulch,12,0.5,70793905.4492188,49820.1442859891
4142,180400510103,Hoods Creek,11,0.45833333,116080924.328125,73665.7102962489
4143,180400110301,Bear Creek,7,0.29166667,116688684.824219,54737.5529463823
4144,180400100702,Rodden Creek-Stanislaus River,12,0.5,100870421.125,57395.9666820845
4145,180400100607,Black Creek,7,0.29166667,141867983.128906,69567.232798346
4146,180400110302,New Hogan Reservoir-Calaveras River,6,0.25,118742875.902344,64089.2326129858
4147,180400120602,Rancheria Creek,5,0.20833333,119583983.695313,72129.0192279611
4148,180201290503,Dutch Creek,6,0.25,84799703.1679688,59924.5139170061
4149,180201280501,Otter Creek,5,0.20833333,77007859.5742188,49016.4139907534
4150,180201290403,One Eye Creek-Rock Creek,7,0.29166667,149152897.742188,89215.9821730808
4151,180201220305,Cold Stream-Indian Creek,3,0.125,99398086.6289063,67538.6105940916
4152,180200021401,Spooner Trough Canyon-Ash Creek,2,0.08333333,117358083.410156,59039.3000452506
4153,180200021405,Ambrose Canyon-Ash Creek,8,0.33333333,143543690.242188,70320.9594027386
4154,180200020802,Donovan Reservoir,4,0.16666667,166220131.875,63534.6540267681
4155,180200021003,Lower Clover Swale Creek,4,0.16666667,151724156.027344,83832.4396921409
4156,180200020703,Big Sage Reservoir,4,0.16666667,202506389.820313,84650.2388988762
4157,180102040104,Tephone flat Reservoir,3,0.125,101785217.425781,52744.4413781701
4158,180102040102,Upper Fletcher Creek,3,0.125,287072398.234375,93999.0221262693
4159,180102040201,Weed Valley-North Fork Willow Creek,4,0.16666667,99449727.5273438,50847.9928516239
4160,180200010402,Dry Creek,7,0.29166667,38049229.40625,40480.357581513
4161,180600090201,Shuman Canyon,8,0.33333333,85101817.9609375,50725.8709137061
4162,180600080501,Upper Orcutt Creek,4,0.16666667,96718377.953125,62466.3110241619
4163,180600100604,Canada De La Vina-Santa Ynez River,5,0.20833333,89468425.140625,56448.4710119875
4164,180600080403,Cat Canyon,3,0.125,70392098.3046875,56511.1094056594
4165,180600060704,Oso Flaco Creek,8,0.33333333,75575409.3359375,52419.530763893
4166,180600070505,Lower Huasna River,1,0.04166667,94197999.765625,74137.0355226882
4167,180600070502,Upper Huasna River,1,0.04166667,138004292.9375,84610.692130926
4168,180600070605,Twitchell Reservoir-Cuyama River,3,0.125,163710013.914063,90571.9727260994
4169,180600040105,Navajo Creek,2,0.08333333,145119382.511719,77234.0678893982
4170,180600040404,Mason Canyon,2,0.08333333,63926676.53125,55511.9361093528
4171,180600040403,Shimmin Canyon,2,0.08333333,85931391.609375,55550.7051282781
4172,180300120402,Middle Jacalitos Creek,0,0,68468242.2382813,52562.7103756465
4173,180300090605,Lower Cantua Creek,2,0.08333333,111238219.941406,80098.1502895428
4174,180300090908,180300090908-Fresno Slough,4,0.16666667,175980435.96875,100680.449492397
4175,180400010805,Columbia Well,5,0.20833333,165553850.546875,86535.5659980819
4176,180400011102,Lower Burns Creek,6,0.25,170694766.136719,80338.7925765109
4177,180400091304,Rydberg Creek-Dry Creek,11,0.45833333,137885501.921875,78559.2374141112
4178,180400100603,Coyote Creek,6,0.25,83117758.53125,60272.2787907351
4179,180201290303,Alder Creek,2,0.08333333,99853281.6015625,57063.0265072017
4180,180400130401,Cat Creek-Middle Fork Cosumnes River,1,0.04166667,178470129.691406,64197.3709440828
4181,180201280206,Deer Creek-Rubicon River,0,0,88918968.6015625,43454.5313926117
4182,180201290203,Union Valley Reservoir-Silver Creek,1,0.04166667,137147067.679688,89951.3098010964
4183,180201280203,Hell Hole Reservoir-Rubicon River,0,0,159531749.816406,89328.4886681335
4184,180201290204,South Fork Silver Creek,1,0.04166667,193504000.0625,98186.4942702637
4185,180201250602,Rattlesnake Creek-South Yuba River,0,0,254601533.6875,108169.828158918
4186,160501020101,Webber Lake-Little Truckee River,5,0.20833333,107200616.886719,49674.2369256378
4187,180201220101,Dixie Creek,3,0.125,136676460.761719,65290.8540332587
4188,180800020205,Ducasse Reservoir,1,0.04166667,223151246.21875,84266.6951797795
4189,180800020207,Van Loan Creek,1,0.04166667,91866865.3789063,52741.1653932294
4190,180200020305,Montgomery Canyon-South Fork Pit River,6,0.25,128201686.675781,69540.294529627
4191,180200020103,Coyote Creek-South Fork Pit River,7,0.29166667,126733013.390625,76152.1646859221
4192,180200020404,Jim Creek,6,0.25,112257814.351563,69561.7855513043
4193,180200010403,Corral Creek-Frontal Goose Lake,6,0.25,90045633.8945313,43174.4211494766
4194,180200020601,Linnville Creek-North Fork Pit River,6,0.25,219432624.402344,84295.7382278197
4195,180200010305,Lassen Creek-Frontal Goose Lake,8,0.33333333,114879420.175781,73796.915993195
4196,180200010302,Kelley Creek-Frontal Goose Lake,7,0.29166667,513317.74609375,4539.6317784393
4197,180600140103,Santa Rosa Island-Frontal Pacific Ocean,0,0,108955787.492188,100702.732553537
4198,180600130103,Canada De La Gaviota,7,0.29166667,77038944.9804688,46599.5840199858
4199,180600080401,Asphaltum Creek,3,0.125,78211288.1367188,58688.8277411387
4200,180600100601,Zaca Creek,5,0.20833333,154079072.375,102444.670525824
4201,180600080302,Horse Canyon,1,0.04166667,84468487.6484375,46074.9405010591
4202,180300121303,Yeguas Creek-Bitterwater Creek,1,0.04166667,168647546.769531,144841.599225906
4203,180300120702,Town of Huron-Kings River,3,0.125,206227049.425781,122220.047411816
4204,180300090702,Town of Rolinda-James Bypass,4,0.16666667,220391047.1875,100094.820324551
4205,180300090703,Kennedy Owens Canal-James Bypass,4,0.16666667,240555268.269531,113915.782284219
4206,180400011601,Flat Top Mountain-Deadman Creek,6,0.25,156589452.035156,108403.388071023
4207,180400120103,Summit City Creek,0,0,90251374.4921875,51961.2724850784
4208,180800031201,Headwaters Long Valley Creek,4,0.16666667,149552684.570313,59981.6297696852
4209,160501020504,Bull Ranch Creek-Truckee River,7,0.29166667,43983990.9609375,30316.2363228995
4210,180201230305,Correco Canyon,1,0.04166667,74055952.6601563,44084.1483265908
4211,180201230101,Lookout Creek-Little Last Chance Creek,1,0.04166667,162617366.40625,71680.8242391459
4212,180800031204,Zamboni Hot Springs-Long Valley Creek,4,0.16666667,222211289.949219,93306.8870617683
4213,180800031203,Roberts Canyon-Long Valley Creek,4,0.16666667,175076481.851563,66526.3502325792
4214,160402030904,Rush Creek,0,0,192470895.488281,66974.0683509948
4215,180800031401,Upper Skedaddle Creek,3,0.125,96984468.4375,63092.5443719072
4216,180800020101,Painters Flat,1,0.04166667,131025981.132813,65296.1437688426
4217,180800010302,Eagleville Airport-Frontal Lower Alkali Lake,0,0,46067528.6054688,32666.1887485006
4218,160402040508,Tuledad Creek,0,0,202722428.699219,66220.3763016784
4219,180800010304,Coppersmith Hills-Frontal Lower Alkali Lake,0,0,56728144.6171875,46132.7451846118
4220,180600100401,Gibraltar Reservoir-Santa Ynez River,1,0.04166667,192282561.144531,73643.5494351751
